"GSM380517"	"GSM380518"	"GSM380519"	"GSM380520"
"CLTA"	8.79818889849699	8.42123089068522	7.8999589172364	7.68690083743386
"CLTB"	6.58837503943679	6.02080319022984	6.09219750550468	5.9867228206146
"CLTC"	7.3791731897784	7.22038363244185	7.35901972470356	6.90011898942303
"CLTC-IT1"	3.72170943629997	3.5142703386121	3.70405184021731	3.78489493006126
"CLTCL1"	6.85183333146357	6.93402215833293	5.78077143182459	6.55126415225598
"CLU"	5.06823913030761	7.22715846635022	5.61485865722417	4.98942516127455
"CLUAP1"	5.87380898821193	6.16550529612691	6.02229669904714	5.95336525656401
"CLUH"	6.70492524504325	7.4537622899433	7.58681510484339	8.03941254395035
"CLUHP3"	7.06150976026358	7.2421324395901	7.10870786146826	7.35546138663207
"CLUL1"	4.20309992608568	5.31590981665527	4.88934091391362	5.25138606092954
"CMA1"	4.04435535010061	3.9700053624054	4.09248554343818	4.55893795531372
"CMAHP"	4.31030661889746	4.45498279773697	4.3897500320322	5.16742524881113
"CMAS"	7.26799118877135	6.11017795785741	6.92074039834485	5.27001908737816
"CMC2"	9.49957304591713	8.89969856923947	9.2148242844149	7.98275010612305
"CMC4"	8.49004922238176	8.4642776948086	7.53544505280069	7.24721175250268
"CMC4 /// MTCP1"	4.11464751466448	4.62408982031781	4.60191777730355	4.44928733477086
"CMKLR1"	5.07612148259135	4.94580037045917	5.3660925194713	5.99254002183993
"CMPK1"	8.31988836156334	8.67143410733253	8.79234486291547	8.03902298644967
"CMTM6"	9.98359738407349	10.0747302032478	7.91271308942984	9.79248548878667
"CMTR1"	8.91211181943962	7.96996183285271	7.39798011861699	6.84291883922723
"CNBP"	11.7022216507512	11.5110375820316	11.0248716909209	9.75208462425614
"CNDP2"	9.9612557198014	7.51156579131612	8.1824269179192	9.03521384332366
"CNGA1"	4.76592760862577	4.9759817673366	5.23564776988578	6.06811455553933
"CNGA3"	3.47871132442444	3.73223995021708	4.57888539881131	4.36194306370173
"CNGB1"	4.56511201105083	4.65588853936825	4.76254707571711	5.31600698814206
"CNGB3"	5.12632200637897	5.42444092606612	5.40038024320809	6.29788107272929
"CNIH1"	9.11533785899531	9.17832396806886	8.52987204690905	7.64891516020948
"CNIH3"	4.28202377126166	4.03050698946079	4.16176473019084	4.2029640035373
"CNIH4"	8.28592555643232	8.00768680623081	8.37261480213249	7.00778685158122
"CNKSR1"	7.40960971875546	5.73661762336865	6.38455692712946	6.60435517511746
"CNKSR2"	3.67281317755572	3.85000434012418	4.23540732056508	4.47749355218585
"CNN1"	5.00229482366292	4.5441171784448	4.55215127404345	4.93328198589203
"CNN2"	6.82764833336595	5.6181489321668	6.12588928733494	7.50552245685823
"CNN3"	5.63651765571637	5.85774948164151	6.32857248813031	5.72997813117517
"CNN3P1 /// CNN3P1"	3.62038194223032	3.81713735060709	3.78332106242545	3.99232983878206
"CNNM1"	5.71699310351461	5.14539721069156	5.1207558693038	5.3777589950707
"CNNM2"	6.31122981902053	5.78284583253165	5.64897073132355	5.98718454566721
"CNNM3"	7.87504000077249	7.08599898596792	6.77049822978028	6.5974060090037
"CNNM4"	6.80785129364545	6.54836688523301	6.37887101689382	7.38197474547423
"CNOT1"	9.64651931792678	9.17814108916436	8.95420197435853	8.63338977635277
"CNOT2"	7.33784289341477	6.82232691860923	7.1202646094144	7.23093799644969
"CNOT3"	5.11704117037733	4.86530551003972	4.8496264960421	4.43289940120109
"CNOT4"	5.3876364868873	4.77655866729366	4.94000636866103	5.1838799002791
"CNOT6"	8.11563900082991	7.80183561498992	7.06196017707398	6.05881840398418
"CNOT7"	8.9332202187915	9.9909818095024	9.02298660761519	7.82633849696069
"CNOT8"	7.5434892251392	7.74268646622386	7.10922976726116	6.53004773276208
"CNP"	9.0097274756618	8.35340573454468	8.5076258478699	8.23376237393968
"CNPPD1"	7.1943365958769	7.01222883902062	7.06225699535135	7.29211906859191
"CNPY2"	8.30109987224561	8.04665257315957	8.12910612666999	7.36885570291678
"CNPY3"	7.70501834788251	6.74775424174499	6.9561810423375	6.8936663147678
"CNPY4"	5.18268285245778	5.03547066338529	5.22671658784809	6.2127630909542
"CNR1"	5.88957471298083	4.79659654104747	5.87603366362912	4.9426069677413
"CNR2"	6.18321811716107	6.1705335060535	6.84048614725719	7.08215609928295
"CNTD2"	6.5700950708589	6.67544046043892	6.89184211313616	7.5143734529123
"CNTF"	4.41636420977166	4.2357528008648	4.62269831083886	5.29698941765379
"CNTFR"	6.21302779912679	6.00697663461656	6.46460983230939	6.75086154639008
"CNTLN"	5.21152368030192	5.70398569380968	4.99911865809342	5.33037063536315
"CNTN1"	5.43316103444124	6.75340119394993	7.13304744460807	6.32656788776439
"CNTN2"	5.81451803192623	6.16793524390716	6.63190783018651	6.7623829869388
"CNTN5"	3.77419628067177	3.61581150092665	4.20426504995965	4.69033087581752
"CNTN6"	3.23012059248046	3.29872927625077	3.5482031897425	4.36645022507782
"CNTNAP1"	6.22947615131998	6.39898136094537	6.61002484331867	6.97540005076612
"CNTNAP2"	4.33947297845889	6.21722337486318	6.6392276275172	4.73319723481979
"CNTNAP3P2"	4.15031234934774	5.15587118150388	4.12398065905657	4.22194011117558
"CNTRL"	5.45591872808902	6.4837611389614	5.7505639624735	6.00786963439453
"COA1"	5.96495237209666	5.23386146498079	5.68501702401713	4.75359247550297
"COA3"	10.1908097347079	9.20770734173088	8.80095040955037	8.11279586562826
"COA4"	7.10554044846813	6.68095526919689	7.01844635071513	7.22049020331697
"COA7"	6.91601686502336	6.422984404447	7.27380527586597	7.288936775461
"COASY"	9.1134423308225	8.65912575476325	7.90622315187788	8.2846109992896
"COBL"	7.32442101286306	8.39962816973772	7.94616522971564	5.67462925787478
"COBLL1"	4.76232400012643	4.10802821213127	5.84679031820588	5.21981857065373
"COCH"	8.0169260843938	8.69704244030586	7.5979060270015	6.4866734487528
"COG2"	8.13210510681266	8.59433473313319	8.2136809402122	6.7272903555346
"COG4"	8.6237798526461	7.3439435023897	7.34898005501251	6.59144581079728
"COG5"	7.85143045393024	6.84104137137532	6.87546711875489	7.82975713052257
"COG7"	6.50521974953503	5.84990153585412	5.60117164460495	5.27331140289097
"COG8 /// PDF"	7.49815488026738	5.7702391542131	6.84931701346722	6.70341082250016
"COIL"	7.81316123917969	8.21729095940172	7.61325445053983	6.25981166794632
"COL10A1"	5.50402406386769	4.19796225772521	4.72137452823743	5.29846924172303
"COL11A1"	6.20255204943526	5.00612737363162	4.94317100110552	6.61779880955497
"COL11A2"	6.42004320951468	5.6949255774209	5.9538394084787	6.38905041350269
"COL13A1"	5.65893598532271	5.6240417767799	5.82899856988052	5.99987956650557
"COL14A1"	3.81361439043388	3.96077423450973	4.17424697598542	4.46176290196946
"COL15A1"	5.46902920488267	4.64705708415373	6.28601913592331	8.70857135131022
"COL16A1"	6.24178905496716	5.48413170991023	7.57740398337718	5.43024262855273
"COL17A1"	5.03395193832324	4.7605901073172	5.13546369949355	5.12652805050985
"COL18A1"	6.8838733815437	7.15305281804076	6.36552636586404	6.43686819208912
"COL19A1"	4.00483901905767	4.19679672995724	4.19679672995724	4.78534320948372
"COL1A1"	7.27356564178359	6.66925197803022	7.19416965852096	6.81030999520275
"COL1A2"	10.1702763778058	11.9201387424243	10.2592139028676	9.39997376325885
"COL21A1"	5.4813688765529	7.52947617865914	4.42043903066213	5.75102982419057
"COL2A1"	4.99354806438792	7.75257583002439	6.31948069772935	5.72867483416804
"COL3A1"	9.26630813623407	7.7225157659375	9.46011963845047	9.18804498678357
"COL4A1"	8.12736057089113	8.63141259127903	8.50378171792642	7.85609264239061
"COL4A2"	7.40751490421737	8.61439966679122	7.46521716205091	6.54529127061924
"COL4A3"	5.00445779955638	4.24731547910898	4.22424291500386	4.79544455177195
"COL4A3BP"	7.43578537726787	7.13316734710158	7.61472013543026	6.98977979863165
"COL4A4"	5.39009994583625	4.74281685126186	4.55282345879713	5.16049556439143
"COL4A5"	7.72310377293984	10.3892902719386	4.26552077578906	4.89995180619724
"COL4A6"	4.78853828869097	7.31863189664599	4.72926902808922	5.01403238654801
"COL5A1"	6.77516698501981	5.79863227958604	6.51681385473322	6.97424076842395
"COL5A2"	6.94047611012726	6.37520194931261	6.69910931422211	6.52572199662447
"COL5A3"	5.78003906790433	5.71233471731225	6.16183972695181	6.59766757320399
"COL6A1"	5.37674182648574	4.95165875005966	5.10591341622649	5.2979608053777
"COL6A2"	7.27865472056519	5.70547854707561	6.0939656619261	5.31663620649492
"COL6A3"	8.99046503664424	7.40070401213329	9.6585332128926	9.49963647817957
"COL7A1"	7.24993493455098	7.0880134755565	6.81722751473824	6.92477110261447
"COL8A1"	3.16897256489711	3.1972669507448	3.52518675216928	4.07068094368474
"COL8A2"	5.55627852757584	7.60081195691042	4.84862701384939	5.58088915446527
"COL9A1"	6.45365249677328	5.18877022038992	5.72628469379154	6.08560192410966
"COL9A2"	6.39486213569895	6.52160902883633	5.83606637953673	6.6570106494239
"COL9A3"	5.74723744059896	5.62941373519492	5.02316423070849	6.09744914401411
"COLEC10"	4.53024960671049	4.47722523038886	5.32607342427088	6.11315601077863
"COLEC11"	7.3257047354333	5.25623034620218	5.85203041434103	7.0711041726158
"COLEC12"	4.72959357790124	5.8033392086922	5.1445122405526	5.95282209207689
"COLGALT1"	7.34659097496289	7.62778377092467	7.92291618998748	7.80345103269696
"COLGALT2"	5.2044544205952	6.14074255517339	5.5012487907523	5.15499431483719
"COLQ"	5.18595839559594	5.11785316124108	5.18468747210392	5.57097758407189
"COMMD10"	8.49665804969854	8.05210776820472	7.72909703331073	6.75249219538464
"COMMD3"	8.58068477692008	8.92441492885631	8.81814463976367	8.16826804404824
"COMMD4"	6.90986880106598	6.31350980125053	6.44437268559593	6.17166496877233
"COMMD8"	8.72113218077214	7.78666763275651	7.3668300365638	7.78234357726248
"COMMD9"	8.20995251089288	7.75400376558965	7.20949824128972	7.03174291657946
"COMP"	6.13944884473761	4.12618646206618	4.34357903239096	4.89237907893932
"COMT"	7.32309005243602	6.51123872570883	7.00090568365901	7.13324089348003
"COPA"	6.50850167355718	6.54195902592566	6.30031030747548	5.6103444848977
"COPB1"	10.9727288898168	10.6421740739169	9.97735719045	10.3286391051208
"COPB2"	10.0221096774993	8.53778901717938	8.50719570449968	8.7140966738164
"COPE"	6.21360797019979	6.34636894375569	6.61067416112852	5.45457832347764
"COPG1"	6.45642470757207	6.14385232313933	5.90614673534989	5.7702391542131
"COPG2IT1"	6.2201795791339	6.33289870028142	6.49581212164965	5.94862070311922
"COPS2"	7.31185305711393	6.55704388096702	7.3156733199824	6.43301913239545
"COPS3"	8.44239940733144	8.71806391363189	8.54980664297146	6.90083464085669
"COPS4"	8.6120372534844	8.7062651135528	8.39785525237758	7.70594920179034
"COPS5"	7.9097591764913	8.33597866792152	8.22005382616607	7.26974725699757
"COPS6"	8.58333857179209	8.20421966955763	8.55298931835057	7.61380697009656
"COPS7A"	7.75217635122486	6.90246181564899	7.69184181970177	7.13224393093643
"COPS7B"	6.8498969342431	6.75272823694767	6.79477255270395	6.76017794383484
"COPS8"	7.69282507647231	7.60980334798422	7.72739180813976	7.21934667352107
"COPZ1"	8.67650767530769	8.46312003160171	8.70499242223061	7.9921939522805
"COPZ2"	6.74107310235116	5.95937224053156	6.34106515288205	7.04884317566885
"COQ10B"	6.67821302707774	6.54601951462557	6.8008800526397	7.24911680348319
"COQ2"	6.85110356492255	6.78944732489501	6.08580537663175	7.33340775520512
"COQ3"	7.35862817378604	6.67502916563826	7.00410108222955	6.89176714686387
"COQ4"	6.72500805491042	7.15769148761347	6.2749102468962	6.31131156121544
"COQ6"	6.23641941457006	6.87941587236395	6.27332177184516	5.39401515045055
"COQ7"	6.02360263541121	5.91969841304792	6.19058168754976	6.26139963512102
"COQ9"	8.75655295832791	8.17554439779063	8.48546937496169	7.53552711502967
"CORIN"	3.72996495742341	3.49785635988027	3.56592488352386	4.09847296056592
"CORO1A"	5.17276240951275	5.29779098279324	5.8793139066189	6.30981249756842
"CORO1B"	7.23230387440714	6.55280268343589	6.70430745513777	6.94588500164929
"CORO1C"	7.24572397135883	8.35417559346376	9.06811468530566	9.01524173218683
"CORO2A"	5.41222442120111	7.00897615408121	5.36194184007694	5.82323147668546
"CORO2B"	4.37439976994406	5.1905514827221	5.37886682570054	4.9532663160898
"CORO7"	5.572737637605	5.68135607470382	5.96121207378712	6.31703912921236
"CORT"	6.66874181258104	6.77170286367513	6.83594007818779	6.83266977504018
"COTL1"	6.39331817641655	10.4871402644264	8.45588562309195	6.89472361540724
"COX10"	7.26836106025548	7.10506305408803	7.35678381913367	8.06517222865878
"COX11"	6.92650665050474	6.9218855143054	6.56912498272171	6.06643739700843
"COX15"	7.60046960625947	6.52875171365251	6.20649018600329	6.94151947821805
"COX16 /// SYNJ2BP-COX16"	6.58110031015478	7.10050593414478	6.20853329034799	6.59612443188166
"COX17 /// POPDC2"	10.3269909779438	9.5098903710225	9.47638292533436	8.8890874176186
"COX20"	7.2525466314214	7.8273332550407	6.81083248879053	6.68365049751404
"COX4I1"	9.77155662913513	8.80127055129076	9.19646770504435	8.16981844077292
"COX5A"	9.75795545227725	9.3533061303294	10.4379011650365	9.46538069181754
"COX5B"	9.64641696550031	8.67742490619345	8.99553495325473	8.54881994519287
"COX6A1"	11.5077268095085	10.9507368492269	11.688039719611	11.0679950177888
"COX6A2"	5.03752960964664	4.81489523908168	5.5164575408982	5.18554522766724
"COX6B1"	9.91527223669468	9.77052566458386	10.0582891714592	9.23955022338756
"COX6B1P3 /// COX6B1P3"	7.92497522427186	8.15786875277167	8.55770575982036	9.11883884935895
"COX6C"	11.4756004126317	11.5920426190713	11.616749299734	11.4548622542355
"COX6CP1 /// COX6CP1"	5.98763120749639	6.0693487476379	6.1481907031935	6.23567825082329
"COX6CP2 /// COX6CP2"	4.93086279805266	5.11177683529796	5.3373536301834	5.65559639158654
"COX7A1"	5.52137129309233	5.26993450998513	5.38334883101998	5.51461842235192
"COX7A2"	11.7374777795075	11.2683157190423	11.368492644583	11.4548164266004
"COX7A2L"	10.3270951633754	9.96063443434724	10.3680841666624	9.8449782225339
"COX7A2P2 /// COX7A2P2"	10.2542963965055	9.66123257721225	9.66333865882464	9.4749246155408
"COX7B"	10.0572846222737	10.5850548145541	10.6547287487179	9.31213943186681
"COX7BP1 /// COX7BP1"	8.09111523133162	8.41036295005559	8.56119624246822	7.76258982973802
"COX7C"	9.9528675822916	9.72349645396755	9.55090452925777	8.56964963917992
"COX8A"	10.6246469188675	10.3302655820246	10.4076563396986	9.74218498050672
"CP"	3.93648981718904	4.10336629545853	4.5622597611986	5.33758301136695
"CPA1"	3.66800667107002	3.72226025940936	3.69314526070668	4.15552459098392
"CPA2"	5.98112428215085	6.46352521305923	6.39445039957094	7.12993409755485
"CPA3"	5.11547679171551	4.70005316244903	5.33497624408501	5.40428384982804
"CPA4"	6.17032870125538	5.96779135513949	6.34570735749823	6.94632068532526
"CPB1"	4.03949048082037	4.05449919007923	4.55771295115026	5.27617763534783
"CPB2"	3.973981024455	3.93448311663947	4.14177311472756	4.54910636512322
"CPD"	7.34205486437971	6.69044915668064	6.67479754327515	6.46665788507403
"CPE"	9.06983278246273	10.7180459001457	10.9069293838762	6.2374094020697
"CPEB1"	5.91460011868503	5.8807117818223	6.91120438542841	6.69570653777242
"CPEB3"	4.31925253611641	4.13559571351993	3.60991934415062	4.0080401664684
"CPED1"	5.85830535649317	5.60449982915086	5.94880592987738	6.56955890915086
"CPLX2"	3.79625406504768	3.90866439496879	3.90973073085139	4.73409237004834
"CPLX3"	5.62298272931548	5.71727599112881	6.51678738017492	6.57228733125547
"CPM"	6.24551654987273	6.35373447852209	5.03993723041254	5.44152220288212
"CPN1"	5.24196190473576	5.15398688296018	5.59870363809988	6.18794248757257
"CPN2"	3.80539025591625	4.18349421719894	4.15569973391628	4.69361677216722
"CPNE1"	8.39280298092059	8.49956783061415	8.42254039249426	7.85578496000057
"CPNE3"	8.19753559220551	8.21674716548763	7.64605426989245	7.53822372763291
"CPNE6"	5.45778138448227	5.49617962605216	6.63988640035037	6.26662635117069
"CPNE7"	6.2949170366894	6.44389151848428	6.71320204578712	6.97943271740212
"CPOX"	7.29163223024126	7.13384283497246	6.22298776416844	5.76641516479928
"CPPED1"	4.15550401853831	4.27867811557684	4.1502677206432	5.11760910434598
"CPQ"	6.22877076862079	5.20267835340105	6.02194580900797	5.94904998186517
"CPS1"	4.91150024023452	4.20453582788046	6.0793974627888	5.15357420218703
"CPS1-IT1"	3.45588509623097	3.52128089016572	3.82868893445854	4.59707148142409
"CPSF1"	4.90670243156775	5.00571745394189	5.26724709173725	5.59551637123492
"CPSF1 /// MIR1234 /// MIR6849 /// MIR939"	8.29841781736052	8.84301699346785	8.25556571466882	7.50626000425124
"CPSF3L /// MIR6727"	7.75579609329714	7.73006591936244	8.35033346604609	7.35538430800418
"CPSF4"	8.60517510036078	7.96359601591801	8.24936535878022	8.2598788050988
"CPSF6"	8.29648487759455	7.39665744798971	7.83947043223598	7.52056323764914
"CPSF7"	9.23273889843444	8.56598536227986	8.73239486030123	8.4515480807166
"CPT1A"	5.10589035274787	5.09749291199445	4.94727320795284	5.67243830446202
"CPT2"	6.51898459112862	6.36965226101536	6.45106851371748	5.83755760521536
"CPTP"	6.35123019514235	6.34099442166278	6.89883700748082	6.57735626061459
"CPVL"	7.5647962901962	6.64537700255697	5.14191027574161	6.37698695361973
"CPZ /// GPR78"	5.26872527406243	5.52459853820088	5.42943797578109	6.0583121861432
"CR1"	4.26180003609196	4.26646615075115	4.6647543109263	5.49988050273999
"CR2"	5.45091624101284	4.32651391263487	4.73505803717303	5.59342886865494
"CRABP1"	8.75606362502297	5.7104511886047	9.05744119445421	4.19054072584822
"CRABP2"	8.17026296615854	6.59443247746738	8.27113286895036	6.78978864717511
"CRADD"	6.21197892468975	6.09008001072887	6.58414196456371	7.06776914440356
"CRAT"	6.00974703897884	5.88382514889878	6.50826551314204	6.45759862058552
"CRB1"	4.56742844531305	4.62546681050096	4.93770976710661	5.64476052836584
"CRBN"	7.58835652697634	7.95583600893082	6.23600398716342	7.0711659171828
"CRCP"	6.9106580160715	6.98889047116733	6.91585722792726	7.69025838547151
"CRCT1"	3.96428822389638	4.07133265690361	4.17418756892089	3.93810952043865
"CREB1"	6.74951717447122	6.85535094103848	6.7437305383503	6.12580189579972
"CREB3"	7.27005110974244	6.92331863297837	6.6509616179798	6.78446585807151
"CREB3L1"	5.24756425154751	5.17846806291507	5.41153318213136	6.10816975951319
"CREB3L2"	7.29304682454161	6.85906563027078	6.41202926213715	8.16931413345071
"CREB5 /// LOC401317"	4.71621442866522	4.63302081807984	5.32222192798457	5.45909221743205
"CREBBP"	7.03935833188621	6.98769375812983	6.79452446489981	7.32425688507823
"CREBL2"	6.66029200071312	7.40685891926915	6.78646114722918	7.45769293747869
"CREBZF"	4.83008393437079	6.05090115877248	5.93390521362069	5.66993034861827
"CREG1"	10.0706394787329	7.15336284710117	8.38932158959507	8.53700441189118
"CRELD1"	6.09718140164811	5.78569706696	6.15344160332018	6.00758779000152
"CRELD2"	7.71043678628658	8.21470945534879	7.76876609075537	7.93948699434262
"CREM"	5.73232189538534	5.18381191998002	5.91123060802549	5.16707994935326
"CRH"	4.2832205943917	4.33804339395494	6.33537708948297	5.02572281355542
"CRHBP"	4.50651614230846	6.92450950746637	5.49380287937128	5.95852823280533
"CRHR1"	4.66018647561613	4.70131553810027	5.03517362619784	5.08561892603097
